sample_id,source,is_synthetic,slide_filename,page_number,topic_hint,intent,user_id,conversation_id,question,tutor_answer,created_at
SYN-SLIDE-0119,synthetic_slide,true,d2-slide-hackathon.pdf,11,01 BASELINE Hiện trạng where we are Mức hao phí hiện tại là bao,why,SYN-U059,SYN-C040,Vì sao phần “01 BASELINE Hiện trạng where we are Mức hao phí hiện tại là bao” quan trọng khi xây dựng sản phẩm AI?,Ý nghĩa của phần này nằm ở cách nó kết nối kiến thức với quyết định sản phẩm. Slide trang 11 nêu: 01 · BASELINE Hiện trạng / where we are Mức hao phí hiện tại là bao nhiêu? Bằng con số cụ thể. 02 · TARGET Mục tiêu / where to go Kỳ vọng cải thiện ở mức độ nào? Ngưỡng cụ thể là gì? 03 · MEASUREMENT Đo lường / how we know Chỉ số nào chứng minh tính hiệu quả? Cách thu thập? VÍ DỤ THỜI GIAN HOÀN THÀNH Rút ngắn từ 90 phút xuống dưới 30 phút. CHẤT LƯỢNG CÔNG VIỆC Giảm tỷ lệ lỗi phân loại từ 20% xuống dưới 5%. TẢI TRỌNG VẬN HÀNH Cắt giảm 40% câu hỏi trùng lặp cần Trợ giảng xử lý. Định lượng hóa bài ,2026-07-29T06:57:00+00:00
SYN-SLIDE-0120,synthetic_slide,true,d2-slide-hackathon.pdf,11,01 BASELINE Hiện trạng where we are Mức hao phí hiện tại là bao,apply,SYN-U060,SYN-C040,Cho mình một cách áp dụng hoặc ghi nhớ phần “01 BASELINE Hiện trạng where we are Mức hao phí hiện tại là bao”.,"Cách ghi nhớ là tách khái niệm, cơ chế và tình huống áp dụng. Nội dung gốc ở trang 11: 01 · BASELINE Hiện trạng / where we are Mức hao phí hiện tại là bao nhiêu? Bằng con số cụ thể. 02 · TARGET Mục tiêu / where to go Kỳ vọng cải thiện ở mức độ nào? Ngưỡng cụ thể là gì? 03 · MEASUREMENT Đo lường / how we know Chỉ số nào chứng minh tính hiệu quả? Cách thu thập? VÍ DỤ THỜI GIAN HOÀN THÀNH Rút ngắn từ 90 phút xuống dưới 30 phút. CHẤT LƯỢNG CÔNG VIỆC Giảm tỷ lệ lỗi phân loại từ 20% xuống dưới 5%. TẢI TRỌNG VẬN HÀNH Cắt giảm 40% câu hỏi trùng lặp cần Trợ giảng xử lý. Định lượng hóa bài ",2026-07-29T07:00:00+00:00
SYN-SLIDE-0121,synthetic_slide,true,d2-slide-hackathon.pdf,12,OUTPUT METRIC Kết quả cuối cùng what we optimize Thời lượng hoàn tất quy,explain,SYN-U001,SYN-C041,Bạn giải thích ngắn gọn nội dung chính về “OUTPUT METRIC Kết quả cuối cùng what we optimize Thời lượng hoàn tất quy” được không?,Trang 12 trình bày trọng tâm về OUTPUT METRIC Kết quả cuối cùng what we optimize Thời lượng hoàn tất quy. Dựa trên slide: OUTPUT METRIC Kết quả cuối cùng / what we optimize · Thời lượng hoàn tất quy trình giảm bao nhiêu? · Tỷ lệ sai sót / chất lượng đầu ra thay đổi thế nào? · Giá trị thực tế người dùng nhận được rõ nét hơn? INPUT METRICS Các đòn bẩy / what we can move · Tỷ lệ câu hỏi được phân loại chính xác. · Tỷ lệ yêu cầu được chuyển tiếp hỗ trợ kịp thời. · Thời gian Trợ giảng hiệu chỉnh bản nháp phản hồi.tăng cái này → đo cái kia Thiết lập chỉ số: Output & Input — Chỉ số đo lường cần phản ánh kết quả cuối và các đòn bẩy có thể tác,2026-07-29T07:03:00+00:00
SYN-SLIDE-0122,synthetic_slide,true,d2-slide-hackathon.pdf,12,OUTPUT METRIC Kết quả cuối cùng what we optimize Thời lượng hoàn tất quy,why,SYN-U002,SYN-C041,Vì sao phần “OUTPUT METRIC Kết quả cuối cùng what we optimize Thời lượng hoàn tất quy” quan trọng khi xây dựng sản phẩm AI?,Ý nghĩa của phần này nằm ở cách nó kết nối kiến thức với quyết định sản phẩm. Slide trang 12 nêu: OUTPUT METRIC Kết quả cuối cùng / what we optimize · Thời lượng hoàn tất quy trình giảm bao nhiêu? · Tỷ lệ sai sót / chất lượng đầu ra thay đổi thế nào? · Giá trị thực tế người dùng nhận được rõ nét hơn? INPUT METRICS Các đòn bẩy / what we can move · Tỷ lệ câu hỏi được phân loại chính xác. · Tỷ lệ yêu cầu được chuyển tiếp hỗ trợ kịp thời. · Thời gian Trợ giảng hiệu chỉnh bản nháp phản hồi.tăng cái này → đo cái kia Thiết lập chỉ số: Output & Input — Chỉ số đo lường cần phản ánh kết quả cuối và cá,2026-07-29T07:06:00+00:00
SYN-SLIDE-0123,synthetic_slide,true,d2-slide-hackathon.pdf,12,OUTPUT METRIC Kết quả cuối cùng what we optimize Thời lượng hoàn tất quy,apply,SYN-U003,SYN-C041,Cho mình một cách áp dụng hoặc ghi nhớ phần “OUTPUT METRIC Kết quả cuối cùng what we optimize Thời lượng hoàn tất quy”.,"Cách ghi nhớ là tách khái niệm, cơ chế và tình huống áp dụng. Nội dung gốc ở trang 12: OUTPUT METRIC Kết quả cuối cùng / what we optimize · Thời lượng hoàn tất quy trình giảm bao nhiêu? · Tỷ lệ sai sót / chất lượng đầu ra thay đổi thế nào? · Giá trị thực tế người dùng nhận được rõ nét hơn? INPUT METRICS Các đòn bẩy / what we can move · Tỷ lệ câu hỏi được phân loại chính xác. · Tỷ lệ yêu cầu được chuyển tiếp hỗ trợ kịp thời. · Thời gian Trợ giảng hiệu chỉnh bản nháp phản hồi.tăng cái này → đo cái kia Thiết lập chỉ số: Output & Input — Chỉ số đo lường cần phản ánh kết quả cuối và cá",2026-07-29T07:09:00+00:00
SYN-SLIDE-0124,synthetic_slide,true,d2-slide-hackathon.pdf,13,BƯỚC ① Giao điểm nhu cầu × thế mạnh AI Bài toán của bạn,explain,SYN-U004,SYN-C042,Bạn giải thích ngắn gọn nội dung chính về “BƯỚC ① Giao điểm nhu cầu × thế mạnh AI Bài toán của bạn” được không?,"Trang 13 trình bày trọng tâm về BƯỚC ① Giao điểm nhu cầu × thế mạnh AI Bài toán của bạn. Dựa trên slide: BƯỚC ① Giao điểm: nhu cầu × thế mạnh AI Bài toán của bạn có nằm trong nhóm việc AI làm tốt hơn hẳn rule/heuristic không? VD: câu hỏi trùng lặp của 1000 học viên K3 & K4 có nằm trong thế mạnh của AI? → trả lời câu hỏi 1: có thực sự cần AI? BƯỚC ② Automate hay Augment? AI thay thế hay hỗ trợ con người? Mức tự động hóa tăng dần theo độ tin cậy và rủi ro. VD AI trả lời thay TA luôn, hay chỉ soạn nháp để TA duyệt? → trả lời câu hỏi 2: giải pháp ở cấp độ nào? BƯỚC ③ Reward function & tiêu chí thành công Định nghĩa ""đúng/",2026-07-29T07:12:00+00:00
SYN-SLIDE-0125,synthetic_slide,true,d2-slide-hackathon.pdf,13,BƯỚC ① Giao điểm nhu cầu × thế mạnh AI Bài toán của bạn,why,SYN-U005,SYN-C042,Vì sao phần “BƯỚC ① Giao điểm nhu cầu × thế mạnh AI Bài toán của bạn” quan trọng khi xây dựng sản phẩm AI?,"Ý nghĩa của phần này nằm ở cách nó kết nối kiến thức với quyết định sản phẩm. Slide trang 13 nêu: BƯỚC ① Giao điểm: nhu cầu × thế mạnh AI Bài toán của bạn có nằm trong nhóm việc AI làm tốt hơn hẳn rule/heuristic không? VD: câu hỏi trùng lặp của 1000 học viên K3 & K4 có nằm trong thế mạnh của AI? → trả lời câu hỏi 1: có thực sự cần AI? BƯỚC ② Automate hay Augment? AI thay thế hay hỗ trợ con người? Mức tự động hóa tăng dần theo độ tin cậy và rủi ro. VD AI trả lời thay TA luôn, hay chỉ soạn nháp để TA duyệt? → trả lời câu hỏi 2: giải pháp ở cấp độ nào? BƯỚC ③ Reward function & tiêu chí thành cô",2026-07-29T07:15:00+00:00
SYN-SLIDE-0126,synthetic_slide,true,d2-slide-hackathon.pdf,13,BƯỚC ① Giao điểm nhu cầu × thế mạnh AI Bài toán của bạn,apply,SYN-U006,SYN-C042,Cho mình một cách áp dụng hoặc ghi nhớ phần “BƯỚC ① Giao điểm nhu cầu × thế mạnh AI Bài toán của bạn”.,"Cách ghi nhớ là tách khái niệm, cơ chế và tình huống áp dụng. Nội dung gốc ở trang 13: BƯỚC ① Giao điểm: nhu cầu × thế mạnh AI Bài toán của bạn có nằm trong nhóm việc AI làm tốt hơn hẳn rule/heuristic không? VD: câu hỏi trùng lặp của 1000 học viên K3 & K4 có nằm trong thế mạnh của AI? → trả lời câu hỏi 1: có thực sự cần AI? BƯỚC ② Automate hay Augment? AI thay thế hay hỗ trợ con người? Mức tự động hóa tăng dần theo độ tin cậy và rủi ro. VD AI trả lời thay TA luôn, hay chỉ soạn nháp để TA duyệt? → trả lời câu hỏi 2: giải pháp ở cấp độ nào? BƯỚC ③ Reward function & tiêu chí thành cô",2026-07-29T07:18:00+00:00
SYN-SLIDE-0127,synthetic_slide,true,d2-slide-hackathon.pdf,14,Gợi ý theo từng người recommendation Mỗi người dùng nhận một nội dung gợi,explain,SYN-U007,SYN-C043,Bạn giải thích ngắn gọn nội dung chính về “Gợi ý theo từng người recommendation Mỗi người dùng nhận một nội dung gợi” được không?,"Trang 14 trình bày trọng tâm về Gợi ý theo từng người recommendation Mỗi người dùng nhận một nội dung gợi. Dựa trên slide: Gợi ý theo từng người · recommendation Mỗi người dùng nhận một nội dung gợi ý khác nhau. Dự đoán tương lai · prediction Đoán trước sự kiện sắp xảy ra để chuẩn bị phản ứng. Cá nhân hóa · personalization Trải nghiệm tự điều chỉnh theo từng người, ngày càng hợp hơn. Hiểu ngôn ngữ tự nhiên · natural language Hiểu câu hỏi viết tự do bằng lời nói hằng ngày. Nhận diện cả một lớp thực thể Nhận ra mọi đối tượng cùng loại — VD mọi khuôn mặt. Phát hiện cái hiếm & biến đổi Bắt sự kiện hiếm, thay đổi theo thời gian — VD gian lậ",2026-07-29T07:21:00+00:00
SYN-SLIDE-0128,synthetic_slide,true,d2-slide-hackathon.pdf,14,Gợi ý theo từng người recommendation Mỗi người dùng nhận một nội dung gợi,why,SYN-U008,SYN-C043,Vì sao phần “Gợi ý theo từng người recommendation Mỗi người dùng nhận một nội dung gợi” quan trọng khi xây dựng sản phẩm AI?,"Ý nghĩa của phần này nằm ở cách nó kết nối kiến thức với quyết định sản phẩm. Slide trang 14 nêu: Gợi ý theo từng người · recommendation Mỗi người dùng nhận một nội dung gợi ý khác nhau. Dự đoán tương lai · prediction Đoán trước sự kiện sắp xảy ra để chuẩn bị phản ứng. Cá nhân hóa · personalization Trải nghiệm tự điều chỉnh theo từng người, ngày càng hợp hơn. Hiểu ngôn ngữ tự nhiên · natural language Hiểu câu hỏi viết tự do bằng lời nói hằng ngày. Nhận diện cả một lớp thực thể Nhận ra mọi đối tượng cùng loại — VD mọi khuôn mặt. Phát hiện cái hiếm & biến đổi Bắt sự kiện hiếm, thay đổi theo th",2026-07-29T07:24:00+00:00
SYN-SLIDE-0129,synthetic_slide,true,d2-slide-hackathon.pdf,14,Gợi ý theo từng người recommendation Mỗi người dùng nhận một nội dung gợi,apply,SYN-U009,SYN-C043,Cho mình một cách áp dụng hoặc ghi nhớ phần “Gợi ý theo từng người recommendation Mỗi người dùng nhận một nội dung gợi”.,"Cách ghi nhớ là tách khái niệm, cơ chế và tình huống áp dụng. Nội dung gốc ở trang 14: Gợi ý theo từng người · recommendation Mỗi người dùng nhận một nội dung gợi ý khác nhau. Dự đoán tương lai · prediction Đoán trước sự kiện sắp xảy ra để chuẩn bị phản ứng. Cá nhân hóa · personalization Trải nghiệm tự điều chỉnh theo từng người, ngày càng hợp hơn. Hiểu ngôn ngữ tự nhiên · natural language Hiểu câu hỏi viết tự do bằng lời nói hằng ngày. Nhận diện cả một lớp thực thể Nhận ra mọi đối tượng cùng loại — VD mọi khuôn mặt. Phát hiện cái hiếm & biến đổi Bắt sự kiện hiếm, thay đổi theo th",2026-07-29T07:27:00+00:00
SYN-SLIDE-0130,synthetic_slide,true,d2-slide-hackathon.pdf,15,Cần duy trì tính dự đoán được Nút Home Cancel phải luôn nằm ở,explain,SYN-U010,SYN-C044,Bạn giải thích ngắn gọn nội dung chính về “Cần duy trì tính dự đoán được Nút Home Cancel phải luôn nằm ở” được không?,"Trang 15 trình bày trọng tâm về Cần duy trì tính dự đoán được Nút Home Cancel phải luôn nằm ở. Dựa trên slide: Cần duy trì tính dự đoán được Nút Home / Cancel phải luôn nằm ở một chỗ quen thuộc — người dùng không phải đoán mỗi lần. Thông tin tĩnh, ít thay đổi Nội dung cố định thì cứ hiển thị trực tiếp — không cần AI sinh lại mỗi lần. Lỗi quá tốn kém Chi phí của một lần sai lớn hơn lợi ích của nhiều lần đúng. Yêu cầu minh bạch tuyệt đối Mọi quyết định phải giải thích được từng bước, truy vết được. Tối ưu tốc độ & chi phí thấp Cần ra thị trường nhanh (time-to-market), vận hành rẻ — AI chỉ thêm độ trễ và chi phí. Việc giá trị ",2026-07-29T07:30:00+00:00
SYN-SLIDE-0131,synthetic_slide,true,d2-slide-hackathon.pdf,15,Cần duy trì tính dự đoán được Nút Home Cancel phải luôn nằm ở,why,SYN-U011,SYN-C044,Vì sao phần “Cần duy trì tính dự đoán được Nút Home Cancel phải luôn nằm ở” quan trọng khi xây dựng sản phẩm AI?,"Ý nghĩa của phần này nằm ở cách nó kết nối kiến thức với quyết định sản phẩm. Slide trang 15 nêu: Cần duy trì tính dự đoán được Nút Home / Cancel phải luôn nằm ở một chỗ quen thuộc — người dùng không phải đoán mỗi lần. Thông tin tĩnh, ít thay đổi Nội dung cố định thì cứ hiển thị trực tiếp — không cần AI sinh lại mỗi lần. Lỗi quá tốn kém Chi phí của một lần sai lớn hơn lợi ích của nhiều lần đúng. Yêu cầu minh bạch tuyệt đối Mọi quyết định phải giải thích được từng bước, truy vết được. Tối ưu tốc độ & chi phí thấp Cần ra thị trường nhanh (time-to-market), vận hành rẻ — AI chỉ thêm độ trễ và ch",2026-07-29T07:33:00+00:00
SYN-SLIDE-0132,synthetic_slide,true,d2-slide-hackathon.pdf,15,Cần duy trì tính dự đoán được Nút Home Cancel phải luôn nằm ở,apply,SYN-U012,SYN-C044,Cho mình một cách áp dụng hoặc ghi nhớ phần “Cần duy trì tính dự đoán được Nút Home Cancel phải luôn nằm ở”.,"Cách ghi nhớ là tách khái niệm, cơ chế và tình huống áp dụng. Nội dung gốc ở trang 15: Cần duy trì tính dự đoán được Nút Home / Cancel phải luôn nằm ở một chỗ quen thuộc — người dùng không phải đoán mỗi lần. Thông tin tĩnh, ít thay đổi Nội dung cố định thì cứ hiển thị trực tiếp — không cần AI sinh lại mỗi lần. Lỗi quá tốn kém Chi phí của một lần sai lớn hơn lợi ích của nhiều lần đúng. Yêu cầu minh bạch tuyệt đối Mọi quyết định phải giải thích được từng bước, truy vết được. Tối ưu tốc độ & chi phí thấp Cần ra thị trường nhanh (time-to-market), vận hành rẻ — AI chỉ thêm độ trễ và ch",2026-07-29T07:36:00+00:00
SYN-SLIDE-0133,synthetic_slide,true,d2-slide-hackathon.pdf,16,MODEL Tư duy Sáng tạo Xử lý đọc hiểu soạn thảo tổng hợp phân,explain,SYN-U013,SYN-C045,Bạn giải thích ngắn gọn nội dung chính về “MODEL Tư duy Sáng tạo Xử lý đọc hiểu soạn thảo tổng hợp phân” được không?,"Trang 16 trình bày trọng tâm về MODEL Tư duy Sáng tạo Xử lý đọc hiểu soạn thảo tổng hợp phân. Dựa trên slide: MODEL Tư duy & Sáng tạo Xử lý đọc hiểu, soạn thảo, tổng hợp, phân loại và đưa ra gợi ý. CONTEXT Tri thức chuyên biệt Cơ sở dữ liệu, tài liệu nghiệp vụ, hồ sơ lịch sử giúp AI phản hồi chính xác theo bối cảnh. PLANNING Điều phối quy trình Tự động phân rã tác vụ phức tạp và linh hoạt điều chỉnh. TOOLS Liên kết hệ thống Tích hợp CRM, database, lịch làm việc hoặc API bên thứ ba. Hệ thống AI = Model + Context + Planning + Tools — Một giải pháp AI thực tế là một hệ thống nhiều thành phần, không chỉ dừng lại ở mô hình ngôn",2026-07-29T07:39:00+00:00
